energy [MeV],Flux
5435.761920640213,0.1155956070014535
5442.427475825275,0.11524516917737791
5449.093031010337,0.11496890458249803
5455.7585861953985,0.11469266734463686
5462.42414138046,0.1144164573467678
5469.089696565522,0.11414027447249257
5475.755251750584,0.11386411860603726
5482.4208069356455,0.11358798963224832
5489.086362120707,0.11331188743658835
5495.751917305769,0.11303581190513232
5502.41747249083,0.11275976292456363
5509.083027675892,0.11248374038216996
5515.748582860953,0.11220774416583978
5522.414138046015,0.11193177416405808
5529.079693231077,0.11165583026590285
5535.745248416139,0.11137991236104115
5542.4108036012,0.11110402033972536
5549.076358786262,0.11082815409278943
5555.741913971324,0.11055231351164505
5562.407469156386,0.11027649848827839
5569.073024341447,0.1100007089152459
5575.738579526509,0.10972494468567087
5582.404134711571,0.10944920569324015
5589.069689896633,0.10917349183220001
5595.735245081694,0.1088978029973532
5602.400800266755,0.10862213908405476
5609.066355451817,0.10834649998820908
5615.731910636879,0.10807088560626617
5622.39746582194,0.10779529583521837
5629.063021007002,0.10751973057259659
5635.728576192064,0.10724418971646728
5642.394131377126,0.10696867316542903
5649.059686562187,0.10669318081860903
5655.725241747249,0.10641771257565974
5662.390796932311,0.10614226833675584
5669.056352117373,0.1058668480025908
5675.721907302434,0.10559145147437364
5682.387462487496,0.10531607865382558
5689.053017672558,0.10504072944317719
5695.71857285762,0.10476540374516492
5702.3841280426805,0.10449010146302785
5709.049683227742,0.10421482250050497
5715.715238412804,0.1039395667618317
5722.380793597866,0.10366433415173698
5729.046348782927,0.1033891245754402
5735.711903967989,0.103113937938648
5742.377459153051,0.10283877414755146
5749.043014338113,0.10256363310882315
5755.708569523174,0.1022885147296137
5762.374124708236,0.1020134189175495
5769.039679893298,0.10173834558072929
5775.70523507836,0.10146329462772131
5782.370790263421,0.10118826596756066
5789.036345448483,0.1009132595097462
5795.701900633545,0.1006382751642378
5802.367455818606,0.1003633128414534
5809.0330110036675,0.10008837245226637
5815.698566188729,0.09981345390800254
5822.364121373791,0.09953855712043766
5829.029676558853,0.09926368200179443
5835.6952317439145,0.0989888284647399
5842.360786928976,0.09871399642238268
5849.026342114038,0.09843918578827038
5855.6918972991,0.09816439647638676
5862.3574524841615,0.09788962840114925
5869.023007669223,0.0976148814774062
5875.688562854285,0.09734015562043433
5882.354118039347,0.09706545074593605
5889.0196732244085,0.09679076677003705
5895.68522840947,0.09651610360928355
5902.350783594531,0.09624146118063999
5909.016338779593,0.09596683940148615
5915.681893964655,0.09569223818961499
5922.347449149716,0.09541765746323004
5929.013004334778,0.0951430971409429
5935.67855951984,0.09486855714177088
5942.344114704902,0.09459403738513442
5949.009669889963,0.09431953779085471
5955.675225075025,0.09404505827915136
5962.340780260087,0.09377059877064021
5969.006335445149,0.09349615918633043
5975.67189063021,0.09322173944762266
5982.337445815272,0.09294733947630635
5989.003001000334,0.0926729591945577
5995.668556185396,0.09239859852493733
6002.334111370456,0.09212425739038772
6008.999666555518,0.09184993571423132
6015.66522174058,0.09157563342016788
6022.330776925642,0.09130135043227258
6028.996332110703,0.0910270866749938
6035.661887295765,0.09075284207315053
6042.327442480827,0.09047861655193055
6048.992997665889,0.0902671239789965
6055.65855285095,0.09006731018024818
6062.324108036012,0.08986751134956644
6068.989663221074,0.08966772742872545
6075.655218406136,0.08946795835978341
6082.320773591197,0.08926820408508104
6088.986328776259,0.08906846454723977
6095.651883961321,0.08886873968916019
6102.317439146382,0.0886690294540203
6108.9829943314435,0.08846933378527409
6115.648549516505,0.08826965262664963
6122.314104701567,0.08806998592214778
6128.979659886629,0.0878703336160405
6135.6452150716905,0.08767069565286909
6142.310770256752,0.08747107197744278
6148.976325441814,0.08727146253483728
6155.641880626876,0.08707186727039297
6162.3074358119375,0.0868722861297136
6168.972990996999,0.08667271905866458
6175.638546182061,0.08647316600337156
6182.304101367123,0.086273626910219
6188.9696565521845,0.0860741017258485
6195.635211737245,0.08587459039715738
6202.300766922307,0.08567509287129725
6208.966322107369,0.0854756090956725
6215.6318772924305,0.08527613901793898
6222.297432477492,0.08507668258600229
6228.962987662554,0.08487723974801653
6235.628542847616,0.08467781045238287
6242.2940980326775,0.0844783946477481
6248.959653217739,0.08427899228300309
6255.625208402801,0.08407960330728174
6262.290763587863,0.08388022766995917
6268.9563187729245,0.08368086532065065
6275.621873957986,0.08348151620921014
6282.287429143048,0.0832821802857288
6288.95298432811,0.08308285750053387
6295.618539513171,0.08288354780418715
6302.284094698232,0.0826842511474837
6308.949649883294,0.0824849674814506
6315.615205068356,0.08228569675734548
6322.280760253418,0.08208643892665542
6328.946315438479,0.08188719394109546
6335.611870623541,0.08168796175260741
6342.277425808603,0.08148874231335859
6348.942980993665,0.08128953557574031
6355.608536178726,0.08109034149236712
6362.274091363788,0.08089116001607494
6368.93964654885,0.08069199109992031
6375.605201733912,0.08049283469717887
6382.270756918973,0.08029369076134417
6388.936312104035,0.08009455924612661
6395.601867289096,0.07989544010545203
6402.267422474158,0.07969633329346049
6408.932977659219,0.07949723876450525
6415.598532844281,0.07929815647315153
6422.264088029343,0.07909908637417509
6428.929643214405,0.0789000284225615
6435.595198399466,0.07870098257350443
6442.260753584528,0.07850194878240492
6448.92630876959,0.07830292700487018
6455.591863954652,0.07810391719671214
6462.257419139713,0.07790491931394661
6468.922974324775,0.07770593331279199
6475.588529509837,0.07750695914966839
6482.254084694899,0.07730799678119604
6488.91963987996,0.07710904616419473
6495.585195065021,0.07691010725568231
6502.250750250083,0.07671118001287379
6508.916305435145,0.07651226439318018
6515.5818606202065,0.07631336035420735
6522.247415805268,0.07611446785375524
6528.91297099033,0.07591558684981636
6535.578526175392,0.07571671730057508
6542.2440813604535,0.07551785916440641
6548.909636545515,0.07531901239987504
6555.575191730577,0.07512017696573418
6562.240746915639,0.07492135282092469
6568.9063021007005,0.07472253992457387
6575.571857285762,0.0745237382359946
6582.237412470824,0.07432494771468429
6588.902967655886,0.07412616832032383
6595.568522840947,0.07392740001277652
6602.234078026008,0.07372864275208724
6608.89963321107,0.07352989649848136
6615.565188396132,0.07333116121236383
6622.230743581194,0.0731324368543181
6628.896298766255,0.07293372338510525
6635.561853951317,0.07273502076566293
6642.227409136379,0.07253632895710455
6648.892964321441,0.0723376479207181
6655.558519506502,0.07213897761796546
6662.224074691564,0.07194031801048135
6668.889629876626,0.07174166906007234
6675.555185061688,0.07154303072871591
6682.220740246749,0.0713444029785598
6688.886295431811,0.0711457857719207
6695.551850616872,0.07094717907128358
6702.217405801934,0.07074858283930073
6708.882960986995,0.07057935685814098
6715.548516172057,0.07043555342295654
6722.214071357119,0.07029175816503258
6728.879626542181,0.07014797105540466
6735.545181727242,0.07000419206523698
6742.210736912304,0.06986042116582172
6748.876292097366,0.06971665832857822
6755.541847282428,0.06957290352505238
6762.207402467489,0.06942915672691602
6768.872957652551,0.06928541790596611
6775.538512837613,0.06914168703412425
6782.204068022675,0.06899796408343581
6788.8696232077355,0.06885424902606947
6795.535178392797,0.06871054183431644
6802.200733577859,0.0685668424805898
6808.866288762921,0.0684231509374241
6815.531843947982,0.06827946717747428
6822.197399133044,0.06813579117351544
6828.862954318106,0.06799212289844198
6835.528509503168,0.067848462325267
6842.194064688229,0.06770480942712183
6848.859619873291,0.06756116417725512
6855.525175058353,0.06741752654903255
6862.190730243415,0.06727389651593589
6868.856285428476,0.0671302740515627
6875.521840613538,0.0669866591296255
6882.1873957986,0.06684305172395125
6888.852950983661,0.06669945180848076
6895.5185061687225,0.06655585935726804
6902.184061353784,0.06641227434447977
6908.849616538846,0.0662686967443947
6915.515171723908,0.06612512653140311
6922.1807269089695,0.06598156368000596
6928.846282094031,0.06583800816481479
6935.511837279093,0.06569445996055069
6942.177392464155,0.06555091904204399
6948.8429476492165,0.06540738538423364
6955.508502834278,0.06526385896216662
6962.17405801934,0.06512033975099729
6968.839613204402,0.06497682772598708
6975.5051683894635,0.06483332286250369
6982.170723574525,0.06468982513602066
6988.836278759586,0.06454633452211685
6995.501833944648,0.06440285099647572
7002.16738912971,0.06425937453488506
7008.832944314771,0.06411590511323621
7015.498499499833,0.06397244270752368
7022.164054684895,0.06382898729384451
7028.829609869957,0.06368553884839787
7035.495165055018,0.06354209734748441
7042.16072024008,0.06339866276750579
7048.826275425142,0.0632552350849642
7055.491830610204,0.06311181427646177
7062.157385795265,0.06296840031870014
7068.822940980327,0.06282499318847985
7075.488496165389,0.06268159286269995
7082.154051350451,0.06253819931835745
7088.819606535511,0.06239481253254671
7095.485161720573,0.062251432482459165
7102.150716905635,0.06210805914538259
7108.816272090697,0.061964692498700874
7115.481827275758,0.06182133251989326
7122.14738246082,0.061677979186534074
7128.812937645882,0.06153463247629208
7135.478492830944,0.06139129236693019
7142.144048016005,0.06124795883630472
7148.809603201067,0.06110463186236517
7155.475158386129,0.06096131142315373
7162.140713571191,0.06081799749680455
7168.806268756252,0.060674690061543614
7175.471823941314,0.060531389095688
7182.137379126376,0.060388094577645705
7188.802934311437,0.060244806485914966
7195.4684894964985,0.060101524799083726
7202.13404468156,0.05995824949582954
7208.799599866622,0.05981498055491874
7215.465155051684,0.0596717179552063
7222.1307102367455,0.05952846167563515
7228.796265421807,0.059385211695235876
7235.461820606869,0.059241967993126254
7242.127375791931,0.05909873054851083
7248.7929309769925,0.058955499340680305
7255.458486162054,0.05881227434901147
7262.124041347116,0.058669055552966407
7268.789596532178,0.05852584293209231
7275.4551517172395,0.05838263646602098
7282.120706902301,0.05823943613446826
7288.786262087362,0.058096241917234
7295.451817272424,0.057953053794201105
7302.1173724574855,0.05780987174533563
7308.782927642547,0.0576666957506861
7315.448482827609,0.057523525790383084
7322.114038012671,0.057380361844638926
7328.7795931977325,0.05723720389374726
7335.445148382794,0.05709405191808259
7342.110703567856,0.056950905898099875
7348.776258752918,0.05680776581433429
7355.4418139379795,0.056664631647400744
7362.107369123041,0.056521503377993255
7368.772924308103,0.056378380986884954
7375.438479493165,0.056235264454927436
7382.1040346782265,0.05609215376305044
7388.769589863287,0.05594904889226162
7395.435145048349,0.05580594982364564
7402.100700233411,0.0556628565383646
7408.766255418473,0.055519769017656956
7415.431810603534,0.05537668724283765
7422.097365788596,0.055233611195297176
7428.762920973658,0.055090540856501884
7435.42847615872,0.054967369306026664
7442.094031343781,0.05486437924193698
7448.759586528843,0.05476139361919994
7455.425141713905,0.05465841242349009
7462.090696898967,0.05455543564053994
7468.756252084028,0.054452463256139595
7475.42180726909,0.05434949525613646
7482.087362454151,0.0542465316264351
7488.752917639213,0.05414357235299667
7495.418472824274,0.05404061742183895
7502.084028009336,0.05393766681903594
7508.749583194398,0.053834720530717514
7515.41513837946,0.053731778543069326
7522.080693564521,0.05362884084233242
7528.746248749583,0.05352590741480293
7535.411803934645,0.053422978246831926
7542.077359119707,0.053320053324825034
7548.742914304768,0.05321713263524238
7555.40846948983,0.053114216164597924
7562.074024674892,0.053011303899459745
7568.739579859954,0.052908395826449316
7575.405135045015,0.052805491932241426
7582.070690230076,0.052702592203564075
7588.736245415138,0.05259969662719788
7595.4018006002,0.0524968051899761
7602.0673557852615,0.05239391787878434
7608.732910970323,0.052291034680560185
7615.398466155385,0.05218815558229308
7622.064021340447,0.052085280571024
7628.7295765255085,0.05198240963384521
7635.39513171057,0.051879542757900104
7642.060686895632,0.051776679930382825
7648.726242080694,0.051673821138538176
7655.3917972657555,0.0515709663696612
7662.057352450817,0.051468115611097195
7668.722907635879,0.051365268850241196
7675.388462820941,0.05126242607453795
7682.054018006002,0.051159587271481496
7688.719573191063,0.051056752428615106
7695.385128376125,0.05095392153353102
7702.050683561187,0.05085109457387013
7708.716238746249,0.050748271537321754
7715.38179393131,0.05064545241162351
7722.047349116372,0.05054263718456103
7728.712904301434,0.050439825843967716
7735.378459486496,0.05033701837772447
7742.044014671557,0.05023421477375962
7748.709569856619,0.050131415020048614
7755.375125041681,0.05002861910461372
7762.040680226743,0.04992582701552392
7768.706235411804,0.04982303874089466
7775.371790596866,0.04972025426888764
7782.037345781927,0.04961747358771053
7788.702900966989,0.04951469668561679
7795.36845615205,0.04941192355090558
7802.034011337112,0.04930915417192138
7808.699566522174,0.04920638853705382
7815.365121707236,0.04910362663473745
7822.030676892297,0.04900086845345168
7828.696232077359,0.04889811398172039
7835.361787262421,0.048795363208111765
7842.027342447483,0.04869261612123822
7848.692897632544,0.04858987270975601
7855.358452817606,0.04848713296236507
7862.024008002668,0.048384396867809
7868.68956318773,0.048281664414874574
7875.355118372791,0.04817893559239173
7882.020673557852,0.04807621038923335
7888.686228742914,0.047973488794314935
7895.351783927976,0.04787077079659466
7902.017339113037,0.04776805638507289
7908.682894298099,0.04766534554879216
7915.348449483161,0.04756263827683695
7922.014004668223,0.047459934558333514
7928.679559853284,0.04735723438244957
7935.345115038346,0.047254537738394276
7942.010670223408,0.04715184461541793
7948.67622540847,0.04704915500281175
7955.341780593531,0.046946468889907875
7962.007335778593,0.04684378626607892
7968.672890963655,0.04674110712073805
7975.338446148717,0.0466384314433385
7982.0040013337775,0.04653575922337369
7988.669556518839,0.046433090450376864
7995.335111703901,0.04633042511392096
8002.000666888963,0.046227763203618356
8008.6662220740245,0.046125104709120894
8015.331777259086,0.046022449620119366
8021.997332444148,0.0459197979263438
8028.66288762921,0.045817149617562745
8035.3284428142715,0.045714504683583526
8041.993997999333,0.045611863114251805
8048.659553184395,0.04550922489945168
8055.325108369457,0.04540659002910511
8061.9906635545185,0.04530395849317216
8068.65621873958,0.04520133028165058
8075.321773924641,0.04509870538457563
8081.987329109703,0.044996083792020074
8088.652884294765,0.04489346549409387
8095.318439479826,0.04479085048094409
8101.983994664888,0.04468823874275465
8108.64954984995,0.044585630269746206
8115.315105035012,0.04448302505217605
8121.980660220073,0.044380423080337794
8128.646215405135,0.044277824344561394
8135.311770590197,0.04417522883521282
8141.977325775259,0.04407263654269396
8148.64288096032,0.043970047457442485
8155.308436145382,0.04386746156993164
8161.973991330444,0.04376487887067015
8168.639546515506,0.043662299350202
8175.305101700566,0.04355972299910631
8181.970656885628,0.04345714980799708
8188.63621207069,0.04335457976752326
8195.30176725575,0.04325201286836835
8201.967322440814,0.04314944910125037
8208.632877625876,0.04304688845692176
8215.298432810938,0.04294433092616905
8221.963987996,0.042841776499812925
8228.62954318106,0.042739225168707824
8235.295098366121,0.04265991717358072
8241.960653551183,0.042586482318302074
8248.626208736245,0.04251304986255831
8255.291763921306,0.04243961979930151
8261.957319106368,0.042366192121509626
8268.62287429143,0.042292766822186446
8275.288429476492,0.042219343894361466
8281.953984661553,0.04214592333108975
8288.619539846615,0.042072505125451784
8295.285095031677,0.04199908927055353
8301.950650216739,0.041925675759526056
8308.6162054018,0.04185226458552572
8315.281760586862,0.04177885574173368
8321.947315771924,0.041705449221356265
8328.612870956986,0.04163204501762446
8335.278426142047,0.04155864312379389
8341.94398132711,0.04148524353314495
8348.609536512171,0.04141184623898237
8355.275091697233,0.04133845123463528
8361.940646882294,0.041265058513457124
8368.606202067356,0.04119166806882542
8375.271757252418,0.04111827989414186
8381.93731243748,0.041044893982831974
8388.602867622541,0.040971510328345194
8395.268422807603,0.04089812892415465
8401.933977992665,0.040824749763757176
8408.599533177727,0.04075137284067303
8415.265088362788,0.040677998148446075
8421.930643547848,0.040604625680643325
8428.59619873291,0.04053125543085511
8435.261753917972,0.040457887392694875
8441.927309103034,0.04038452155979911
8448.592864288095,0.04031115792582717
8455.258419473157,0.04023779648446133
8461.923974658219,0.040164437229406526
8468.58952984328,0.040091080154390356
8475.255085028342,0.04001772525316292
8481.920640213404,0.0399443725194968
8488.586195398466,0.0398710219471869
8495.251750583528,0.03979767353005034
8501.91730576859,0.03972432726192637
8508.582860953651,0.03965098313667639
8515.248416138713,0.0395776411481837
8521.913971323775,0.03950430129035338
8528.579526508836,0.03943096355711242
8535.245081693898,0.03935762794240942
8541.91063687896,0.03928429444021454
8548.576192064022,0.039210963044519424
8555.241747249083,0.03913763374933723
8561.907302434145,0.03906430654870226
8568.572857619207,0.03899098143667009
8575.238412804269,0.03891765840731751
8581.90396798933,0.0388443374547422
8588.569523174392,0.03877101857306286
8595.235078359454,0.038697701756419074
8601.900633544516,0.03862438699897112
8608.566188729577,0.038551074294900005
8615.231743914639,0.038477763638407304
8621.897299099699,0.03840445502371509
8628.56285428476,0.038331148445065834
8635.228409469823,0.038257843896722404
8641.893964654884,0.038184541372967826
8648.559519839946,0.03811124086810537
8655.225075025008,0.038037942376458286
8661.89063021007,0.03796464589236985
8668.556185395131,0.03789135141020326
8675.221740580193,0.03781805892434147
8681.887295765255,0.03774476842918726
8688.552850950316,0.03767147991916296
8695.218406135378,0.03759819338871056
8701.88396132044,0.037524908832291405
8708.549516505502,0.03745162624438642
8715.215071690563,0.03737834561949569
8721.880626875625,0.03730506695213864
8728.546182060687,0.0372317902368538
8735.211737245749,0.03715851546819881
8741.87729243081,0.03708524264075025
8748.542847615872,0.037011971749103686
8755.208402800934,0.036938702787873506
8761.873957985996,0.036865435751692856
8768.539513171057,0.036792170635213554
8775.20506835612,0.03671890743310597
8781.870623541181,0.0366456461400591
8788.536178726243,0.03657238675078032
8795.201733911304,0.03649912925999543
8801.867289096366,0.03642587366244844
8808.532844281428,0.036352619952901684
8815.19839946649,0.03627936812613552
8821.86395465155,0.036206118176948514
8828.529509836611,0.03613287010015705
8835.195065021673,0.03605962389059558
8841.860620206735,0.035986379543116315
8848.526175391797,0.03591313705258932
8855.191730576858,0.0358398964139022
8861.85728576192,0.03576665762196035
8868.522840946982,0.035693420671686626
8875.188396132044,0.03562018555802133
8881.853951317105,0.03554695227592222
8888.519506502167,0.03547372082036441
8895.185061687229,0.035400491186340234
8901.85061687229,0.03532726336885916
8908.516172057352,0.03525403736294791
8915.181727242414,0.035180813163650126
8921.847282427476,0.03510759076602646
8928.512837612538,0.03503437016515451
8935.1783927976,0.03496115135612868
8941.843947982661,0.03488793433406017
8948.509503167723,0.034814719094076824
8955.175058352785,0.03474150563132316
8961.840613537846,0.03466829394096023
8968.506168722908,0.03459508401816562
8975.17172390797,0.034521875858133336
8981.837279093032,0.034448669456073715
8988.502834278093,0.03437546480721335
8995.168389463155,0.034302261906795195
9001.833944648217,0.034229060750078213
9008.499499833279,0.03415586133233755
9015.16505501834,0.03408266364886436
9021.8306102034,0.0340094676949658
9028.496165388462,0.03393627346596476
9035.161720573524,0.03386308095720019
9041.827275758586,0.033789890164026636
9048.492830943647,0.03371670108181449
9055.158386128709,0.033643513705949625
9061.82394131377,0.03357032803183361
9068.489496498833,0.033497144054883535
9075.155051683894,0.033423961770531856
9081.820606868956,0.03335078117422647
9088.486162054018,0.03327760226143058
9095.15171723908,0.03320442502762267
9101.817272424141,0.03313124946829643
9108.482827609203,0.033067006933717766
9115.148382794265,0.03301484368388252
9121.813937979327,0.03296268172827147
9128.479493164388,0.032910521063420344
9135.14504834945,0.032858361685876525
9141.810603534512,0.03280620359219895
9148.476158719574,0.03275404677895806
9155.141713904635,0.03270189124273579
9161.807269089697,0.03264973698012548
9168.472824274759,0.03259758398773182
9175.13837945982,0.03254543226217088
9181.803934644882,0.032493281800070016
9188.469489829944,0.03244113259806776
9195.135045015006,0.0323889846528139
9201.800600200067,0.03233683796096935
9208.46615538513,0.03228469251920615
9215.13171057019,0.03223254832420738
9221.797265755251,0.03218040537266714
9228.462820940313,0.0321282636612905
9235.128376125374,0.03207612318679347
9241.793931310436,0.03202398394590293
9248.459486495498,0.031971845935356645
9255.12504168056,0.03191970915190315
9261.790596865621,0.03186757359230168
9268.456152050683,0.031815439253322295
9275.121707235745,0.031763306131745654
9281.787262420807,0.03171117422436305
9288.452817605868,0.0316590435279764
9295.11837279093,0.0316069140393981
9301.783927975992,0.03155478575545111
9308.449483161054,0.03150265867296884
9315.115038346115,0.03145053278879508
9321.780593531177,0.03139840809978406
9328.446148716239,0.031346284602800284
9335.1117039013,0.03129416229471861
9341.777259086362,0.03124204117242409
9348.442814271424,0.031189921232812074
9355.108369456486,0.031137802472787995
9361.773924641548,0.0310856848892675
9368.43947982661,0.031033568479176304
9375.105035011671,0.030981453239450125
9381.770590196733,0.03092933916703479
9388.436145381795,0.03087722625888603
9395.101700566856,0.03082511451196957
9401.767255751918,0.03077300392326097
9408.43281093698,0.030720894489745736
9415.09836612204,0.030668786208419084
9421.763921307102,0.030616679076286093
9428.429476492163,0.030564573090361598
9435.095031677225,0.03051246824767008
9441.760586862287,0.030460364545245696
9448.426142047349,0.03040826198013229
9455.09169723241,0.030356160549383268
9461.757252417472,0.030304060250061587
9468.422807602534,0.03025196107923969
9475.088362787596,0.03019986303399956
9481.753917972657,0.030147766111432606
9488.419473157719,0.030095670308639612
9495.08502834278,0.0300435756227308
9501.750583527843,0.02999148205082567
9508.416138712904,0.02993938959005303
9515.081693897966,0.029887298237550954
9521.747249083028,0.029835207990466774
9528.41280426809,0.02978311884595694
9535.078359453151,0.02973103080118717
9541.743914638213,0.02967894385333218
9548.409469823275,0.029626857999575845
9555.075025008337,0.029574773237111062
9561.740580193398,0.029522689563139772
9568.40613537846,0.029470606974872873
9575.071690563522,0.02941852546953019
9581.737245748584,0.029366445044340484
9588.402800933645,0.029314365696541403
9595.068356118707,0.029262287423379427
9601.733911303769,0.029210210222109793
9608.39946648883,0.029158134089996617
9615.06502167389,0.02910605902431267
9621.730576858952,0.02905398502233946
9628.396132044014,0.029001912081367147
9635.061687229076,0.028949840198694596
9641.727242414137,0.028897769371629207
9648.3927975992,0.028845699597486972
9655.058352784261,0.02879363087359244
9661.723907969323,0.028741563197278684
9668.389463154384,0.028689496565887235
9675.055018339446,0.02863743097676802
9681.720573524508,0.028585366427279466
9688.38612870957,0.028533302914788335
9695.051683894631,0.028481240436669723
9701.717239079693,0.028429178990307055
9708.382794264755,0.02837711857309208
9715.048349449817,0.02832505918242473
9721.713904634878,0.028273000815713198
9728.37945981994,0.02822094347037387
9735.045015005002,0.028168887143831273
9741.710570190064,0.02811683183351807
9748.376125375125,0.028064777536875037
9755.041680560187,0.02801272425135101
9761.707235745249,0.027960671974402836
9768.37279093031,0.027908620703495392
9775.038346115372,0.02785657043610152
9781.703901300434,0.02780452116970202
9788.369456485496,0.02775247290178558
9795.035011670558,0.02770042562984883
9801.70056685562,0.027648379351396187
9808.36612204068,0.027596334063939933
9815.031677225741,0.027544289765000146
9821.697232410803,0.027492246452104657
9828.362787595865,0.02744020412278902
9835.028342780926,0.02738816277459656
9841.693897965988,0.02733612240507822
9848.35945315105,0.027284083011792616
9855.025008336112,0.02723204459230599
9861.690563521173,0.02718000714419219
9868.356118706235,0.02712797066503258
9875.021673891297,0.027075935152416113
9881.687229076359,0.02702390060393923
9888.35278426142,0.026971867017205848
9895.018339446482,0.026919834389827358
9901.683894631544,0.026867802719422542
9908.349449816606,0.02681577200361761
9915.015005001667,0.026763742240046143
9921.680560186729,0.026711713426349006
9928.34611537179,0.026659685560174475
9935.011670556853,0.026607658639178033
9941.677225741914,0.026555632661022437
9948.342780926976,0.02650360762337773
9955.008336112038,0.026451583523921105
9961.6738912971,0.026399560360336926
9968.339446482161,0.02634753813031679
9975.005001667223,0.026295516831559323
9981.670556852285,0.026243496461770308
9988.336112037347,0.026191477018662597
9995.001667222408,0.026139458499956077
10001.66722240747,0.02608744090337764
10008.33277759253,0.026035424226661233
10014.998332777592,0.02598340846754769
10021.663887962653,0.025931393623784858
10028.329443147715,0.02587937969312746
10034.994998332777,0.02582736667333715
10041.660553517839,0.025775354562182395
10048.3261087029,0.025723343357438543
10054.991663887962,0.02567133305688777
10061.657219073024,0.025619323658319027
10068.322774258086,0.025571252867371684
10074.988329443147,0.025534316917864175
10081.65388462821,0.025497381663825355
10088.319439813271,0.025460447103558735
10094.984994998333,0.025423513235373084
10101.650550183394,0.025386580057582226
10108.316105368456,0.025349647568505194
10114.981660553518,0.02531271576646612
10121.64721573858,0.02527578464979425
10128.312770923641,0.025238854216823908
10134.978326108703,0.025201924465894462
10141.643881293765,0.025164995395350383
10148.309436478827,0.025128067003541112
10154.974991663888,0.025091139288821146
10161.64054684895,0.02505421224954995
10168.306102034012,0.025017285884091963
10174.971657219074,0.024980360190816602
10181.637212404135,0.024943435168098178
10188.302767589197,0.02490651081431598
10194.968322774259,0.024869587127854153
10201.63387795932,0.024832664107101752
10208.29943314438,0.02479574175045269
10214.964988329442,0.02475882005630573
10221.630543514504,0.024721899023064455
10228.296098699566,0.024684978649137282
10234.961653884628,0.024648058932937405
10241.62720906969,0.024611139872882846
10248.292764254751,0.02457422146739629
10254.958319439813,0.02453730371490528
10261.623874624875,0.024500386613842018
10268.289429809936,0.024463470162643417
10274.954984994998,0.02442655435975113
10281.62054018006,0.024389639203611417
10288.286095365122,0.024352724692675267
10294.951650550183,0.02431581082539828
10301.617205735245,0.024278897600240656
10308.282760920307,0.02424198501566727
10314.948316105369,0.024205073070147538
10321.61387129043,0.02416816176215544
10328.279426475492,0.024131251090169583
10334.944981660554,0.024094341052673055
10341.610536845616,0.02405743164815349
10348.276092030677,0.02402052287510305
10354.941647215739,0.023983614732018373
10361.6072024008,0.023946707217400595
10368.272757585863,0.02390980032975526
10374.938312770924,0.023872894067592444
10381.603867955986,0.023835988429426594
10388.269423141048,0.0237990834137766
10394.93497832611,0.023762179019165715
10401.60053351117,0.023725275244121626
10408.266088696231,0.023688372087176328
10414.931643881293,0.023651469546866248
10421.597199066355,0.02361456762173206
10428.262754251416,0.023577666310318844
10434.928309436478,0.023540765611175917
10441.59386462154,0.023503865522856937
10448.259419806602,0.023466966043919804
10454.924974991663,0.023430067172926693
10461.590530176725,0.023393168908444024
10468.256085361787,0.023356271249042455
10474.921640546849,0.023319374193296837
10481.58719573191,0.02328247773978624
10488.252750916972,0.02324558188709391
10494.918306102034,0.023208686633807277
10501.583861287096,0.023171791978517906
10508.249416472157,0.023134897919821516
10514.91497165722,0.02309800445631796
10521.580526842281,0.023061111586611192
10528.246082027343,0.02302421930930927
10534.911637212404,0.02298732762302432
10541.577192397466,0.022950436526372544
10548.242747582528,0.022913546017974216
10554.90830276759,0.022876656096453625
10561.573857952651,0.022839766760439105
10568.239413137713,0.02280287800856298
10574.904968322775,0.022765989839461605
10581.570523507837,0.022729102251775272
10588.236078692898,0.022692215244148304
10594.90163387796,0.022655328815228908
10601.56718906302,0.0226184429636693
10608.232744248082,0.022581557688125583
10614.898299433144,0.022544672987257777
10621.563854618205,0.02250778885972981
10628.229409803267,0.022470905304209497
10634.894964988329,0.022434022319368543
10641.56052017339,0.022397139903882472
10648.226075358452,0.022360258056430698
10654.891630543514,0.022323376775696447
10661.557185728576,0.02228649606036676
10668.222740913638,0.022249615909132485
10674.8882960987,0.022212736320688296
10681.553851283761,0.022175857293732577
10688.219406468823,0.022138978826967536
10694.884961653885,0.022102100919099147
10701.550516838946,0.022065223568837073
10708.216072024008,0.022028346774894715
10714.88162720907,0.02199147053598924
10721.547182394132,0.021954594850841426
10728.212737579193,0.021917719718175844
10734.878292764255,0.021880845136720666
10741.543847949317,0.021843971105207742
10748.209403134379,0.0218070976223726
10754.87495831944,0.02177022468695438
10761.540513504502,0.021733352297695845
10768.206068689564,0.021696480453343395
10774.871623874626,0.02165960915264701
10781.537179059687,0.021622738394360273
10788.202734244749,0.021585868177240324
10794.86828942981,0.021548998500047885
10801.53384461487,0.021512129361547214
10808.199399799933,0.021475260760506112
10814.864954984994,0.021438392695695915
10821.530510170056,0.021401525165891475
10828.196065355118,0.02136465816987112
10834.86162054018,0.0213277917064167
10841.527175725241,0.02129092577431353
10848.192730910303,0.021254060372350395
10854.858286095365,0.021217195499319524
10861.523841280426,0.02118033115401661
10868.189396465488,0.021143467335240765
10874.85495165055,0.021106604041794517
10881.520506835612,0.02106974127248379
10888.186062020673,0.021032879026117925
10894.851617205735,0.020996017301509656
10901.517172390797,0.02095915609747506
